AreaCode,Phone,City,State,Zip,HasChild,Salary,Rate,ChildExemp
609,1001840,PEAPACK,NJ,7977,N,739000,8.97,0
207,1006298,HOLDEN,ME,4429,N,1823000,8.5,0
712,1001328,DES MOINES,IA,50364,Y,2524000,8.98,40
202,1011858,WASHINGTON,DC,20453,Y,2571500,9.0,1370
907,1005895,ANCHORAGE,AK,99519,Y,2760000,0.0,0
907,1003520,SAINT MICHAEL,AK,99659,N,2120500,0.0,0
405,1001203,DUNCAN,OK,73536,Y,87000,6.25,1000
858,1000220,ARBUCKLE,CA,95912,N,2574000,9.3,0
407,1000478,HOLLYWOOD,FL,33083,Y,1679500,0.0,0
801,1006621,DUTCH JOHN,UT,84023,N,4517500,7.0,0
808,1002135,HONOLULU,HI,96807,N,4632000,8.25,0
952,1001728,ALMELUND,MN,55002,Y,3633000,7.85,3300
401,1016074,CENTRAL FALLS,RI,2863,Y,196000,0.0,0
307,1015440,WHEATLAND,WY,82201,Y,2117000,0.0,0
763,1000490,HERMAN,MN,56248,N,4537000,7.85,0
734,1001331,POMPEII,MI,48874,N,1034500,3.9,0
787,1007556,SAN JUAN,PR,918,Y,4282000,0.0,0
336,1002493,LEASBURG,NC,27291,Y,2822500,8.25,3300
919,1002346,GREENSBORO,NC,27427,N,1136500,8.25,0
406,1004072,SALTESE,MT,59867,Y,3674000,6.9,1900
401,1001223,CHARLESTOWN,RI,2813,N,1876500,0.0,0
907,1014490,PORT HEIDEN,AK,99549,Y,3096000,0.0,0
402,1008550,BRADSHAW,NE,68319,Y,503000,6.84,103
641,1001041,SALEM,IA,52649,Y,4782000,8.98,40
202,1004762,WASHINGTON,DC,20045,Y,1549000,9.0,1370
505,1012976,SOLANO,NM,87746,N,442500,5.3,0
641,1000917,CEDAR RAPIDS,IA,52499,Y,3770500,8.98,40
202,1017419,WASHINGTON,DC,20238,Y,4186000,9.0,1370
980,1001445,PINE HALL,NC,27042,Y,3132000,8.25,3300
513,1000196,CROWN CITY,OH,45623,N,1016000,7.18,0
505,1014735,DATIL,NM,87821,Y,4839000,5.3,3300
443,1002108,CHESAPEAKE BEACH,MD,20732,N,2256000,4.75,0
307,1003804,PINEDALE,WY,82941,N,4497000,0.0,0
410,1003864,GREENSBORO,MD,21639,Y,459000,4.75,2400
406,1004164,TWO DOT,MT,59085,N,1509000,6.9,0
908,1001798,WHITEHOUSE,NJ,8888,Y,2930000,8.97,1500
425,1002104,EVERETT,WA,98213,N,2762000,0.0,0
302,1017734,WILMINGTON,DE,19804,Y,2471500,5.95,110
601,1004004,PONTOTOC,MS,38863,N,163500,5.0,0
802,1011432,NEWPORT,VT,5855,N,2603000,9.5,0
410,1000660,NOTTINGHAM,MD,21236,N,4622500,4.75,0
217,1001464,ELBURN,IL,60119,Y,1073000,3.0,2000
712,1001937,YARMOUTH,IA,52660,N,2679500,8.98,0
787,1002473,ENSENADA,PR,647,Y,942000,0.0,0
702,1008042,RUTH,NV,89319,N,2009000,0.0,0
509,1001980,LYNNWOOD,WA,98036,N,1530500,0.0,0
504,1000911,CROWLEY,LA,70526,Y,3513000,6.0,1000
305,1000933,SCOTTSMOOR,FL,32775,Y,4124500,0.0,0
910,1001390,FRANKLIN,NC,28734,Y,554500,8.25,3300
505,1003456,RIO RANCHO,NM,87174,N,924000,5.3,0
864,1003867,COLUMBIA,SC,29210,Y,205500,7.0,3300
618,1001174,DE LAND,IL,61839,N,1261000,3.0,0
307,1003756,SINCLAIR,WY,82334,N,2785000,0.0,0
605,1004387,WESSINGTON,SD,57381,N,4682000,0.0,0
774,1001494,NORTH ANDOVER,MA,1845,Y,4655500,5.3,1000
262,1003074,BROKAW,WI,54417,Y,783000,6.75,400
503,1003546,GLADSTONE,OR,97027,Y,3617500,9.0,159
207,1004200,HOLDEN,ME,4429,N,3157000,8.5,0
248,1000121,TRENTON,MI,48183,N,207500,3.9,0
303,1001264,HASWELL,CO,81045,N,1511000,4.63,0
440,1001403,CANTON,OH,44721,N,4635000,7.18,0
607,1001349,FLUSHING,NY,11358,N,4860000,6.85,0
304,1012530,HUNTINGTON,WV,25773,N,2590500,6.5,0
615,1003253,KNOXVILLE,TN,37938,Y,3582000,0.0,0
423,1000326,JACKSON,TN,38302,Y,4490500,0.0,0
423,1001392,MARYVILLE,TN,37802,Y,2944000,0.0,0
808,1010284,KAHULUI,HI,96732,Y,3825500,8.25,1040
240,1001064,BRYANS ROAD,MD,20616,Y,1155500,4.75,2400
716,1001189,ALBANY,NY,12238,N,4945000,6.85,0
270,1003179,HUEYSVILLE,KY,41640,N,3140500,6.0,0
484,1000782,ALVERTON,PA,15612,Y,1167000,3.07,0
252,1000326,GRANITE FALLS,NC,28630,Y,1428500,8.25,3300
301,1000951,LAUREL,MD,20723,Y,4134500,4.75,2400
208,1006419,COLBURN,ID,83865,Y,1393500,7.8,3300
803,1001794,CLEMSON,SC,29634,Y,1895000,7.0,3300
580,1003805,OKLAHOMA CITY,OK,73111,N,4754500,6.25,0
773,1000711,GLEN CARBON,IL,62034,N,1927500,3.0,0
907,1017927,GAMBELL,AK,99742,Y,3386500,0.0,0
701,1017394,COURTENAY,ND,58426,Y,2376500,5.54,3300
251,1001444,KELLYTON,AL,35089,N,1495000,5.0,0
605,1003920,BOX ELDER,SD,57719,Y,1943500,0.0,0
903,1000673,SPURGER,TX,77660,N,1573000,0.0,0
662,1003620,GREENWOOD,MS,38935,Y,1303500,5.0,1500
202,1010990,WASHINGTON,DC,20558,Y,450000,9.0,1370
802,1004510,JERICHO,VT,5465,N,792500,9.5,0
240,1002799,PYLESVILLE,MD,21132,Y,2116000,4.75,2400
712,1003274,COLUMBUS CITY,IA,52737,Y,3196000,8.98,40
901,1002042,DYERSBURG,TN,38024,Y,4240000,0.0,0
520,1002602,MOUNT LEMMON,AZ,85619,Y,4772500,5.04,2300
630,1001415,CHESTERFIELD,IL,62630,Y,4096000,3.0,2000
412,1000815,NORTHPOINT,PA,15763,Y,2092500,3.07,0
208,1004372,BOISE,ID,83727,Y,2501500,7.8,3300
302,1007419,DOVER AFB,DE,19902,Y,2133500,5.95,110
302,1000049,DELMAR,DE,19940,Y,2476000,5.95,110
304,1017108,LYNCO,WV,24857,N,4678500,6.5,0
701,1005162,WILTON,ND,58579,N,3305000,5.54,0
910,1002037,JEFFERSON,NC,28640,Y,3631000,8.25,3300
360,1002482,ROSALIA,WA,99170,Y,2520500,0.0,0
307,1008079,LARAMIE,WY,82070,Y,4650500,0.0,0
803,1003007,COLUMBIA,SC,29207,Y,995500,7.0,3300
334,1004734,RUSSELLVILLE,AL,35653,N,3919000,5.0,0
208,1005030,FIRTH,ID,83236,N,2268500,7.8,0
620,1002654,WICHITA,KS,67226,N,3603000,6.45,0
216,1001214,COLUMBUS,OH,43221,Y,2155000,7.18,1300
540,1002040,RUTHVILLE,VA,23147,N,2652500,5.75,0
605,1010613,CANOVA,SD,57321,Y,2026000,0.0,0
843,1000297,LATTA,SC,29565,Y,1530000,7.0,3300
479,1001342,MORO,AR,72368,N,1759000,7.0,0
603,1007393,FREMONT,NH,3044,N,1972500,0.0,0
479,1006043,DUMAS,AR,71639,Y,4585000,7.0,20
505,1001017,CARSON,NM,87517,N,4220000,5.3,0
203,1008047,TACONIC,CT,6079,Y,2193000,5.0,0
775,1007827,LAS VEGAS,NV,89118,Y,3766000,0.0,0
435,1003462,BRYCE,UT,84764,N,501000,7.0,0
907,1011955,WHITE MOUNTAIN,AK,99784,N,3951500,0.0,0
660,1000221,STURGEON,MO,65284,N,885000,6.0,0
701,1002724,MARSHALL,ND,58644,Y,796000,5.54,3300
201,1001274,COLOGNE,NJ,8213,N,696500,8.97,0
661,1000516,WALNUT,CA,91795,N,1300000,9.3,0
985,1003419,BOSSIER CITY,LA,71111,Y,299000,6.0,1000
928,1002992,ROUND ROCK,AZ,86547,Y,378500,5.04,2300
939,1005504,MAYAGUEZ,PR,680,N,1518500,0.0,0
616,1000885,ROTHBURY,MI,49452,N,4754000,3.9,0
401,1005502,MAPLEVILLE,RI,2839,N,2720000,0.0,0
302,1015336,LAUREL,DE,19956,N,1428000,5.95,0
603,1002744,EFFINGHAM,NH,3882,N,1649000,0.0,0
319,1001215,HUBBARD,IA,50122,N,2650500,8.98,0
605,1017981,WESSINGTON SPRINGS,SD,57382,N,4556000,0.0,0
603,1001478,SOUTH ACWORTH,NH,3607,N,16000,0.0,0
304,1012663,NEW MANCHESTER,WV,26056,N,975000,6.5,0
757,1002060,PRINCE GEORGE,VA,23875,N,657500,5.75,0
307,1010792,FARSON,WY,82932,Y,363500,0.0,0
662,1000414,BILOXI,MS,39531,Y,4292000,5.0,1500
406,1018458,BILLINGS,MT,59116,N,2848500,6.9,0
517,1000165,CROSS VILLAGE,MI,49723,Y,2479500,3.9,3100
862,1001798,LONG VALLEY,NJ,7853,N,3824500,8.97,0
970,1001875,CROOK,CO,80726,Y,1802000,4.63,0
419,1001684,LEWISVILLE,OH,43754,Y,4986000,7.18,1300
504,1002400,JOYCE,LA,71440,Y,3469500,6.0,1000
787,1000421,GUAYNABO,PR,969,N,1083500,0.0,0
210,1000679,DALLAS,TX,75221,N,1286500,0.0,0
801,1003232,SALT LAKE CITY,UT,84144,N,2901500,7.0,0
920,1000624,PLOVER,WI,54467,Y,4362500,6.75,400
605,1002776,INTERIOR,SD,57750,Y,341000,0.0,0
630,1000055,WASHBURN,IL,61570,N,2760000,3.0,0
843,1002552,BLUFFTON,SC,29910,N,3559000,7.0,0
208,1017153,DAYTON,ID,83232,N,2603500,7.8,0
307,1000901,LANDER,WY,82520,Y,332000,0.0,0
435,1005395,PROVO,UT,84604,Y,605000,7.0,2475
620,1001750,BENNINGTON,KS,67422,N,2769500,6.45,0
712,1003206,KEOTA,IA,52248,N,329000,8.98,0
505,1003043,MALJAMAR,NM,88264,Y,375500,5.3,3300
808,1017774,KAILUA,HI,96734,Y,4110500,8.25,1040
478,1000747,FOLKSTON,GA,31537,Y,1978500,6.0,3000
810,1001366,FOSTER CITY,MI,49834,N,931000,3.9,0
202,1016734,WASHINGTON,DC,20415,N,2562000,9.0,0
870,1004072,GOSNELL,AR,72319,Y,2185500,7.0,20
401,1018661,PORTSMOUTH,RI,2871,N,2702500,0.0,0
360,1002526,DEMING,WA,98244,N,4491000,0.0,0
808,1002578,KAILUA,HI,96734,Y,862000,8.25,1040
971,1002704,BONANZA,OR,97623,N,2353500,9.0,0
907,1010015,DOUGLAS,AK,99824,Y,4392000,0.0,0
870,1006119,YORKTOWN,AR,71678,Y,3203000,7.0,20
260,1003103,MOUNT SAINT FRANCIS,IN,47146,N,2500,3.4,0
505,1005526,ARROYO HONDO,NM,87513,N,2841500,5.3,0
567,1000434,KIMBOLTON,OH,43749,Y,1993000,7.18,1300
907,1002844,MOOSE PASS,AK,99631,N,504000,0.0,0
302,1013712,WILMINGTON,DE,19886,N,1235000,5.95,0
508,1001292,SPRINGFIELD,MA,1102,Y,3396000,5.3,1000
803,1004399,CHARLESTON,SC,29403,Y,3821500,7.0,3300
605,1003749,KEYSTONE,SD,57751,N,1361000,0.0,0
860,1006878,WOODBRIDGE,CT,6525,N,1328000,5.0,0
339,1000070,GLOUCESTER,MA,1930,Y,88000,5.3,1000
571,1000550,MONTEBELLO,VA,24464,N,4675000,5.75,0
551,1001155,NEWARK,NJ,7198,N,1572500,8.97,0
276,1001607,NORFOLK,VA,23514,Y,4472000,5.75,900
361,1000666,DEVINE,TX,78016,N,4977000,0.0,0
202,1013268,WASHINGTON,DC,20577,Y,534000,9.0,1370
307,1003977,GREEN RIVER,WY,82935,N,1689000,0.0,0
401,1004203,EXETER,RI,2822,N,3092500,0.0,0
248,1000768,DETROIT,MI,48268,Y,3210500,3.9,3100
201,1001355,WHITEHOUSE STATION,NJ,8889,N,4700000,8.97,0
516,1000926,MOUNT VERNON,NY,10558,Y,930500,6.85,1000
207,1011482,OGUNQUIT,ME,3907,N,1553000,8.5,0
918,1000008,PONCA CITY,OK,74601,N,1553000,6.25,0
406,1012573,PROCTOR,MT,59929,Y,3657000,6.9,1900
928,1001089,GILA BEND,AZ,85337,N,4972000,5.04,0
609,1000719,TOMS RIVER,NJ,8756,Y,3754000,8.97,1500
408,1000054,CORONADO,CA,92118,Y,743000,9.3,272
812,1000416,WEST NEWTON,IN,46183,Y,2363000,3.4,1000
334,1000482,PHENIX CITY,AL,36870,N,2729500,5.0,0
302,1002135,WILMINGTON,DE,19891,N,4871000,5.95,0
603,1018340,GREENFIELD,NH,3047,Y,3282500,0.0,0
443,1001540,HAGERSTOWN,MD,21741,Y,1216500,4.75,2400
641,1000182,DIKE,IA,50624,N,1168500,8.98,0
913,1002568,HARTFORD,KS,66854,Y,3757000,6.45,2250
208,1017351,NEWDALE,ID,83436,Y,4252000,7.8,3300
320,1000612,WOLF LAKE,MN,56593,Y,1438500,7.85,3300
401,1009383,WEST GREENWICH,RI,2817,N,4838000,0.0,0
907,1011706,SLEETMUTE,AK,99668,N,1231500,0.0,0
402,1008326,POTTER,NE,69156,N,2685500,6.84,0
719,1000755,DENVER,CO,80249,Y,4059000,4.63,0
928,1000134,AGUILA,AZ,85320,N,4641000,5.04,0
202,1016100,WASHINGTON,DC,20270,Y,1409000,9.0,1370
802,1014754,CORINTH,VT,5039,N,3180000,9.5,0
803,1002678,LATTA,SC,29565,N,3733500,7.0,0
802,1016945,RUTLAND,VT,5702,Y,4821500,9.5,3300
605,1005528,MIDLAND,SD,57552,N,4663500,0.0,0
513,1001703,WARREN,OH,44481,N,4867000,7.18,0
920,1002420,MILWAUKEE,WI,53218,Y,578000,6.75,400
603,1000229,RYE BEACH,NH,3871,N,2543500,0.0,0
517,1001348,HEMLOCK,MI,48626,N,125000,3.9,0
618,1001219,WENONA,IL,61377,Y,3848000,3.0,2000
712,1002897,ANTHON,IA,51004,Y,1355000,8.98,40
502,1000036,KINGS MOUNTAIN,KY,40442,Y,4849500,6.0,20
262,1003613,CLINTONVILLE,WI,54929,Y,1597000,6.75,400
225,1000414,ZWOLLE,LA,71486,Y,3769500,6.0,1000
208,1001924,WEIPPE,ID,83553,Y,2801500,7.8,3300
304,1013912,COAL CITY,WV,25823,Y,266000,6.5,2000
808,1000282,HONOLULU,HI,96813,N,1398500,8.25,0
574,1002392,FLORENCE,IN,47020,Y,4924000,3.4,1000
646,1000092,BUFFALO,NY,14228,N,1062000,6.85,0
304,1002512,MAN,WV,25635,N,3381000,6.5,0
505,1004228,MALAGA,NM,88263,N,797500,5.3,0
973,1000661,WHIPPANY,NJ,7981,N,2144500,8.97,0
828,1000521,EAST BEND,NC,27018,N,4044000,8.25,0
802,1010515,WINDSOR,VT,5089,Y,1723500,9.5,3300
303,1004465,AURORA,CO,80011,Y,2972000,4.63,0
907,1005311,SKWENTNA,AK,99667,N,3578500,0.0,0
207,1019167,MAPLETON,ME,4757,N,2808000,8.5,0
787,1009344,BAYAMON,PR,961,Y,1187500,0.0,0
865,1000908,MORRISON,TN,37357,Y,2954500,0.0,0
610,1001036,WHITE MILLS,PA,18473,N,3135500,3.07,0
701,1013106,KILLDEER,ND,58640,Y,561000,5.54,3300
704,1000150,EAST BEND,NC,27018,N,2660500,8.25,0
501,1004192,BELLEVILLE,AR,72824,N,2498500,7.0,0
808,1002670,HONOLULU,HI,96812,N,2231500,8.25,0
302,1012029,MAGNOLIA,DE,19962,N,2399000,5.95,0
603,1013595,EPSOM,NH,3234,Y,3008500,0.0,0
262,1002418,BOYD,WI,54726,N,3851500,6.75,0
860,1007143,BRIDGEPORT,CT,6650,N,4493000,5.0,0
202,1015702,WASHINGTON,DC,20515,Y,3225500,9.0,1370
985,1002501,BETHANY,LA,71007,Y,4671000,6.0,1000
308,1004621,DECATUR,NE,68020,Y,166500,6.84,103
971,1005562,ELMIRA,OR,97437,Y,215000,9.0,159
787,1009593,TRUJILLO ALTO,PR,976,Y,2103000,0.0,0
952,1001503,GRANITE FALLS,MN,56241,Y,3668000,7.85,3300
401,1016107,WEST WARWICK,RI,2893,Y,3720000,0.0,0
772,1000811,TAMPA,FL,33616,N,4984000,0.0,0
203,1007274,WEST HARTFORD,CT,6137,Y,4704500,5.0,0
207,1007443,CARIBOU,ME,4736,N,400000,8.5,0
256,1000403,TALLADEGA,AL,35161,N,2464000,5.0,0
808,1004807,HONOLULU,HI,96843,Y,2422000,8.25,1040
425,1003570,MANSON,WA,98831,Y,1255500,0.0,0
201,1001159,FAIRFIELD,NJ,7004,Y,3627000,8.97,1500
405,1004762,OKLAHOMA CITY,OK,73143,N,1339000,6.25,0
971,1002468,COVE,OR,97824,Y,2585500,9.0,159
406,1007064,MANHATTAN,MT,59741,Y,3365000,6.9,1900
401,1007265,HOPE VALLEY,RI,2832,Y,437500,0.0,0
505,1019039,VAUGHN,NM,88353,N,4049000,5.3,0
801,1005653,SALT LAKE CITY,UT,84139,N,790000,7.0,0
936,1000158,SAN PERLITA,TX,78590,N,4319500,0.0,0
912,1002491,BELLVILLE,GA,30414,N,4424500,6.0,0
480,1001974,APACHE JUNCTION,AZ,85218,Y,1543500,5.04,2300
313,1001500,PLYMOUTH,MI,48170,N,152000,3.9,0
240,1003902,BARTON,MD,21521,N,2194000,4.75,0
402,1004874,BELDEN,NE,68717,N,2502500,6.84,0
870,1004604,KEO,AR,72083,Y,822500,7.0,20
401,1004695,EXETER,RI,2822,N,4992500,0.0,0
636,1002881,SAINT LOUIS,MO,63147,N,1461000,6.0,0
262,1000486,PORTERFIELD,WI,54159,N,731000,6.75,0
918,1005644,HOYT,OK,74440,Y,778000,6.25,1000
406,1009418,WILLOW CREEK,MT,59760,N,4129500,6.9,0
731,1002622,WINFIELD,TN,37892,N,2233000,0.0,0
612,1000992,ELLSWORTH,MN,56129,Y,3437000,7.85,3300
567,1001726,LUCASVILLE,OH,45648,N,821500,7.18,0
843,1006282,CHESTER,SC,29706,Y,4207500,7.0,3300
585,1000346,COXSACKIE,NY,12051,Y,992500,6.85,1000
419,1001710,LOVELAND,OH,45140,Y,4408500,7.18,1300
316,1003208,OVERLAND PARK,KS,66251,N,3449000,6.45,0
812,1002316,TALBOT,IN,47984,Y,1152500,3.4,1000
608,1001805,ELLSWORTH,WI,54011,N,3729000,6.75,0
304,1001750,JACKSONBURG,WV,26377,N,3074500,6.5,0
308,1008589,COLUMBUS,NE,68602,N,4240000,6.84,0
201,1000339,EAST HANOVER,NJ,7936,Y,4355500,8.97,1500
865,1000909,MC LEMORESVILLE,TN,38235,Y,1648500,0.0,0
802,1011293,SOUTH HERO,VT,5486,Y,3192500,9.5,3300
860,1008907,CORNWALL BRIDGE,CT,6754,Y,1729500,5.0,0
906,1000705,NOTTAWA,MI,49075,N,2050500,3.9,0
630,1001597,HOPEDALE,IL,61747,N,2247000,3.0,0
443,1004061,PORT DEPOSIT,MD,21904,Y,4677500,4.75,2400
662,1002996,CARTHAGE,MS,39051,N,3227500,5.0,0
260,1002111,WOLCOTTVILLE,IN,46795,Y,727000,3.4,1000
262,1002252,OAK CREEK,WI,53154,N,4412000,6.75,0
609,1000095,TRENTON,NJ,8608,Y,3077000,8.97,1500
623,1000063,SUN CITY,AZ,85372,Y,2252500,5.04,2300
515,1000663,KAMRAR,IA,50132,N,2912000,8.98,0
763,1001940,BENA,MN,56626,N,2277000,7.85,0
641,1001194,HARVEY,IA,50119,Y,777500,8.98,40
541,1003256,FOSSIL,OR,97830,N,2444500,9.0,0
484,1000353,BIG COVE TANNERY,PA,17212,Y,2289500,3.07,0
515,1001225,GRUVER,IA,51344,N,4199500,8.98,0
203,1008026,MOODUS,CT,6469,N,776500,5.0,0
605,1017459,IRENE,SD,57037,Y,4317500,0.0,0
907,1005386,CHALKYITSIK,AK,99788,Y,3950000,0.0,0
305,1000324,SAINT LEO,FL,33574,Y,2740500,0.0,0
414,1002360,FRANKSVILLE,WI,53126,Y,65500,5.58,400
202,1017761,WASHINGTON,DC,20558,N,1599000,9.0,0
318,1002320,DARROW,LA,70725,N,526500,6.0,0
843,1004736,BELTON,SC,29627,Y,2959500,7.0,3300
605,1018319,LAKE CITY,SD,57247,Y,60000,0.0,0
931,1000339,COMO,TN,38223,N,1724500,0.0,0
509,1003052,SEATTLE,WA,98184,N,3216500,0.0,0
806,1000046,LUBBOCK,TX,79490,Y,4378000,0.0,0
315,1000736,ALBANY,NY,12234,Y,3534500,6.85,1000
620,1004311,DODGE CITY,KS,67801,N,905500,6.45,0
712,1002123,CENTER JUNCTION,IA,52212,Y,3407500,8.98,40
757,1001546,FAIRFAX,VA,22038,Y,4706000,5.75,900
603,1018954,MIRROR LAKE,NH,3853,Y,2932000,0.0,0
970,1001480,WESTMINSTER,CO,80036,N,2593000,4.63,0
505,1003067,SHIPROCK,NM,87420,N,1922500,5.3,0
712,1003123,DUMONT,IA,50625,N,588500,8.98,0
419,1001461,GALLIPOLIS,OH,45631,N,3495000,7.18,0
715,1002346,CONRATH,WI,54731,N,1648500,6.75,0
802,1006211,EAST HAVEN,VT,5837,N,3863000,9.5,0
971,1005821,HILLSBORO,OR,97123,Y,153000,9.0,159
202,1000957,WASHINGTON,DC,20008,N,846500,9.0,0
615,1001033,RIPLEY,TN,38063,N,2323000,0.0,0
808,1015527,HOOLEHUA,HI,96729,Y,4721500,8.25,1040
207,1017050,LIMESTONE,ME,4751,Y,468000,8.5,2850
260,1000051,STENDAL,IN,47585,Y,1369000,3.4,1000
716,1000109,ALBANY,NY,12237,N,3285500,6.85,0
484,1001578,BRISBIN,PA,16620,Y,1347000,3.07,0
304,1001073,LEVELS,WV,25431,N,3255000,6.5,0
603,1005641,CHESTERFIELD,NH,3443,Y,3189000,0.0,0
414,1001953,JUDA,WI,53550,N,1143000,6.75,0
480,1001313,TUCSON,AZ,85705,N,4974000,5.04,0
985,1003747,CUT OFF,LA,70345,N,2548500,6.0,0
302,1012114,WILMINGTON,DE,19810,N,4583000,5.95,0
205,1000387,MONROEVILLE,AL,36460,Y,3276000,5.0,300
701,1014407,DRAKE,ND,58736,Y,1266500,5.54,3300
701,1017255,ROCKLAKE,ND,58365,Y,3824000,5.54,3300
712,1000622,OGDEN,IA,50212,N,3699000,8.98,0
502,1003928,WALTON,KY,41094,N,4680500,6.0,0
518,1000132,ISLIP TERRACE,NY,11752,N,889500,6.85,0
860,1002745,MARLBOROUGH,CT,6447,N,4289000,5.0,0
304,1013479,RAINELLE,WV,25962,Y,2714000,6.5,2000
802,1007220,SALISBURY,VT,5769,Y,1227500,9.5,3300
605,1013639,RAPID CITY,SD,57702,N,3914000,0.0,0
267,1000179,TREXLERTOWN,PA,18087,Y,418000,3.07,0
401,1006440,PORTSMOUTH,RI,2871,Y,2661500,0.0,0
907,1012836,CHIGNIK,AK,99564,Y,340500,0.0,0
406,1001206,BELFRY,MT,59008,Y,1720000,6.9,1900
240,1004568,HYATTSVILLE,MD,20788,Y,3238500,4.75,2400
801,1001802,DUGWAY,UT,84022,N,2717500,7.0,0
580,1003048,NICOMA PARK,OK,73066,N,3627500,6.25,0
203,1003526,WEST HARTFORD,CT,6119,Y,3738000,5.0,0
423,1002671,STRAWBERRY PLAINS,TN,37871,N,2710000,0.0,0
319,1000360,NEWELL,IA,50568,Y,4886000,8.98,40
407,1000072,MARCO ISLAND,FL,34146,Y,920500,0.0,0
304,1017772,ROMNEY,WV,26757,N,3841000,6.5,0
831,1000505,LA GRANGE,CA,95329,Y,429500,9.3,272
443,1001616,BALTIMORE,MD,21203,Y,4844000,4.75,2400
262,1001670,STETSONVILLE,WI,54480,N,1023000,6.75,0
425,1001815,SEATTLE,WA,98136,N,162500,0.0,0
404,1000270,CUTHBERT,GA,39840,Y,2944000,6.0,3000
401,1006006,MIDDLETOWN,RI,2842,N,1810500,0.0,0
609,1000457,NEWARK,NJ,7101,N,4029000,8.97,0
661,1000543,LOS ANGELES,CA,90005,Y,2573000,9.3,272
336,1002426,BELMONT,NC,28012,Y,720500,8.25,3300
320,1000478,VILLARD,MN,56385,Y,2073500,7.85,3300
302,1018826,WILMINGTON,DE,19804,Y,2238500,5.95,110
208,1011138,MACKS INN,ID,83433,Y,2458000,7.8,3300
939,1002958,COAMO,PR,769,N,1025000,0.0,0
316,1002701,SUN CITY,KS,67143,Y,2569500,6.45,2250
503,1001347,ALVADORE,OR,97409,Y,4325500,9.0,159
775,1001639,RENO,NV,89519,Y,407500,0.0,0
202,1016502,WASHINGTON,DC,20469,Y,4825500,9.0,1370
406,1018543,HEART BUTTE,MT,59448,N,2728500,6.9,0
973,1001640,EMERSON,NJ,7630,Y,2289500,8.97,1500
479,1000506,BEEDEVILLE,AR,72014,Y,1320500,7.0,20
302,1003299,WILMINGTON,DE,19805,Y,3643000,5.95,110
205,1004872,LITTLE RIVER,AL,36550,N,2429500,5.0,0
636,1000615,BROSELEY,MO,63932,Y,3872500,6.0,1200
541,1003549,DEXTER,OR,97431,Y,2172500,9.0,159
712,1003464,TABOR,IA,51653,N,4160000,8.98,0
623,1001282,HOTEVILLA,AZ,86030,N,2245000,5.04,0
435,1002599,SALT LAKE CITY,UT,84147,N,4356000,7.0,0
702,1000389,CARSON CITY,NV,89711,N,542500,0.0,0
618,1001588,RALEIGH,IL,62977,N,4822000,3.0,0
605,1014359,SIOUX FALLS,SD,57186,Y,1036500,0.0,0
505,1001702,ARROYO SECO,NM,87514,N,647000,5.3,0
605,1012340,WINFRED,SD,57076,Y,830000,0.0,0
443,1000243,CLARKSBURG,MD,20871,Y,2518000,4.75,2400
978,1001720,UPTON,MA,1568,Y,1825500,5.3,1000
878,1000395,GLEN LYON,PA,18617,Y,423500,3.07,0
651,1001355,YOUNG AMERICA,MN,55568,Y,2676000,7.85,3300
901,1002298,RICKMAN,TN,38580,Y,2157000,0.0,0
501,1004254,GUION,AR,72540,Y,1556000,7.0,20
270,1000318,CANEYVILLE,KY,42721,N,715500,6.0,0
860,1005996,HARTFORD,CT,6105,Y,2806500,5.0,0
712,1000901,FAYETTE,IA,52142,Y,1855000,8.98,40
802,1014444,DANBY,VT,5739,Y,2771000,9.5,3300
304,1005641,HUNDRED,WV,26575,N,1034000,6.5,0
605,1019001,ELK POINT,SD,57025,N,3264500,0.0,0
260,1003081,EVANSVILLE,IN,47744,N,1983000,3.4,0
504,1000130,BOSSIER CITY,LA,71111,Y,1462500,6.0,1000
636,1001141,ROCKY MOUNT,MO,65072,N,2591000,6.0,0
605,1001774,TABOR,SD,57063,N,2929500,0.0,0
307,1018821,KAYCEE,WY,82639,N,54500,0.0,0
878,1001642,NEW BLOOMFIELD,PA,17068,N,2284500,3.07,0
662,1003349,JACKSON,MS,39217,Y,2825000,5.0,1500
434,1001776,MOUNT VERNON,VA,22121,Y,4334000,5.75,900
541,1001462,AZALEA,OR,97410,Y,3988000,9.0,159
518,1000360,PITCHER,NY,13136,N,1264500,6.85,0
727,1000905,MARIANNA,FL,32446,Y,2701500,0.0,0
773,1000395,MOLINE,IL,61265,Y,3881500,3.0,2000
479,1004318,OZAN,AR,71855,Y,3891000,7.0,20
941,1000218,MIAMI BEACH,FL,33119,N,2837500,0.0,0
601,1002681,COAHOMA,MS,38617,N,3611500,5.0,0
787,1005816,SAINT JUST,PR,978,N,3459000,0.0,0
906,1001193,PRESCOTT,MI,48756,N,2850000,3.9,0
314,1000613,GLENCOE,MO,63038,Y,4401500,6.0,1200
402,1003537,WINSIDE,NE,68790,N,3692500,6.84,0
302,1012482,WILMINGTON,DE,19887,Y,4407500,5.95,110
989,1000862,KINCHELOE,MI,49785,N,2858000,3.9,0
409,1000038,WINDTHORST,TX,76389,N,3337000,0.0,0
724,1000240,HOOKSTOWN,PA,15050,N,392500,3.07,0
803,1005574,WELLFORD,SC,29385,N,4724000,7.0,0
401,1005929,BARRINGTON,RI,2806,N,2491500,0.0,0
